C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_32_465.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_32_465.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_32_465.jpg, 0, 0.5947931, 0, 0.9199472
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_32_569.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_32_569.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_32_569.jpg, 0, 0.957112, 0, 2.19365
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_32_673.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_32_673.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_32_673.jpg, 0, 1, 0, 3.36662
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_32_786.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_32_786.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_32_786.jpg, 0, 1, 0, 4.772418
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_32_895.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_32_895.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_32_895.jpg, 0, 1, 0, 5.930639
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_007.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_007.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_007.jpg, -0.04084404, 1, 0, 7.305445
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_118.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_118.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_118.jpg, -0.2982948, 1, 0, 8.402739
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_220.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_220.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_220.jpg, -0.02084216, 1, 0, 9.524653
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_326.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_326.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_326.jpg, 0, 1, 0, 10.85524
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_428.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_428.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_428.jpg, 0, 1, 0, 12.08374
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_537.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_537.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_537.jpg, -0.3271145, 1, 0, 13.00627
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_637.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_637.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_637.jpg, -0.6277854, 1, 0, 13.92005
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_750.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_750.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_750.jpg, -0.9641947, 1, 0, 15.00867
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_864.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_864.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_864.jpg, -0.9576222, 1, 0, 15.72557
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_33_978.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_33_978.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_33_978.jpg, -0.6017876, 1, 0, 17.01432
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_080.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_080.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_080.jpg, -0.2953665, 1, 0, 18.23089
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_204.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_204.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_204.jpg, 0, 1, 0, 19.38945
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_310.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_310.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_310.jpg, 0, 1, 0, 20.57917
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_415.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_415.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_415.jpg, 0.04941566, 1, 0, 21.6054
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_528.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_528.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_528.jpg, 0.3881705, 1, 0, 22.67937
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_639.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_639.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_639.jpg, 0.0556286, 1, 0, 23.64523
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_740.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_740.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_740.jpg, 0, 1, 0, 24.61204
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_850.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_850.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_850.jpg, -0.07509553, 1, 0, 25.75793
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_34_962.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_34_962.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_34_962.jpg, -0.2238162, 1, 0, 26.6118
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_070.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_070.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_070.jpg, 0, 1, 0, 27.73218
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_180.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_180.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_180.jpg, 0, 1, 0, 28.66082
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_290.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_290.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_290.jpg, 0, 1, 0, 29.76366
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_394.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_394.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_394.jpg, 0, 1, 0, 30.19058
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_509.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_509.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_509.jpg, -0.3444623, 1, 0, 30.16634
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_616.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_616.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_616.jpg, -0.5928426, 1, 0, 30.13631
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_723.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_723.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_723.jpg, -0.303463, 1, 0, 30.19233
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_840.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_840.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_840.jpg, 0, 1, 0, 30.18811
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_35_950.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_35_950.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_35_950.jpg, 0, 1, 0, 30.18962
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_050.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_050.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_050.jpg, 0, 1, 0, 30.19076
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_150.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_150.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_150.jpg, 0, 1, 0, 30.1907
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_258.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_258.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_258.jpg, -0.2935981, 1, 0, 30.17333
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_359.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_359.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_359.jpg, -0.4488129, 1, 0, 30.16596
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_463.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_463.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_463.jpg, -0.1408558, 1, 0, 30.19288
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_571.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_571.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_571.jpg, 0, 1, 0, 30.18895
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_673.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_673.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_673.jpg, 0, 1, 0, 30.18971
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_778.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_778.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_778.jpg, 0, 1, 0, 30.18924
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_884.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_884.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_884.jpg, 0.2776791, 1, 0, 30.17325
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_36_991.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_36_991.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_36_991.jpg, 0, 1, 0, 30.18731
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_100.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_100.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_100.jpg, 0, 1, 0, 30.19021
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_204.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_204.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_204.jpg, 0, 1, 0, 30.19036
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_311.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_311.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_311.jpg, -0.3203972, 1, 0, 30.16859
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_413.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_413.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_413.jpg, -0.01819022, 1, 0, 30.18991
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_518.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_518.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_518.jpg, 0, 1, 0, 30.18986
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_624.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_624.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_624.jpg, 0, 1, 0, 30.19042
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_734.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_734.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_734.jpg, 0, 1, 0, 30.19048
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_843.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_843.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_843.jpg, 0, 1, 0, 30.19119
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_37_948.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_37_948.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_37_948.jpg, -0.3143637, 1, 0, 30.16948
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_058.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_058.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_058.jpg, 0, 1, 0, 30.18952
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_168.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_168.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_168.jpg, 0, 0.6696134, 0, 30.10977
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_280.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_280.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_280.jpg, 0, 0.3346548, 0, 30.04286
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_389.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_389.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_389.jpg, 0, 0.005954035, 0, 29.82221
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_502.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_502.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_502.jpg, 0, 0, 0, 29.52347
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_622.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_622.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_622.jpg, -0.3588793, 0.3588793, 0, 29.36809
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_735.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_735.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_735.jpg, -0.607289, 0.607289, 0, 29.48618
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_840.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_840.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_840.jpg, -0.3328471, 0.3328471, 0, 29.69406
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_38_951.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_38_951.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_38_951.jpg, 0, 0, 0, 29.45948
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_053.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_053.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_053.jpg, 0, 0, 0, 29.15897
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_162.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_162.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_162.jpg, 0, 0, 0, 28.86314
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_266.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_266.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_266.jpg, 0, 0, 0, 28.51261
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_373.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_373.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_373.jpg, 0.318557, 0, 0, 28.157
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_477.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_477.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_477.jpg, 0.005369402, 0, 0, 27.869
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_582.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_582.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_582.jpg, 0, 0, 0, 27.58433
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_687.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_687.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_687.jpg, 0, 0, 0, 27.25175
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_788.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_788.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_788.jpg, 0, 0.08435202, 0, 26.99196
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_39_891.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_39_891.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_39_891.jpg, 0, 0.3925093, 0, 27.05184
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_40_001.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_40_001.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_40_001.jpg, 0, 0.6822981, 0, 27.4879
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_40_104.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_40_104.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_40_104.jpg, 0, 0.9868912, 0, 28.29544
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_40_206.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_40_206.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_40_206.jpg, 0, 1, 0, 29.40354
C:\Users\ECC\Desktop\behavior_cloning\IMG\center_2019_04_07_07_01_40_313.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\left_2019_04_07_07_01_40_313.jpg, C:\Users\ECC\Desktop\behavior_cloning\IMG\right_2019_04_07_07_01_40_313.jpg, -0.3206346, 1, 0, 30.16496
